Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
1680,"Application_555108256",1,Yes,"11.00","47.00","1,288.00","1.00","0.76","0.72","39.00","1,437.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[L]O-Create-Offer|[L]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Cancelled|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1681,"Application_600117178",1,Yes,"14.00","69.00","1,539.00","0.96","0.67","0.64","36.00","1,655.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L]O-Cancelled|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1682,"Application_1963086313",1,Yes,"4.00","26.00","676.00","0.97","0.90","0.91","35.00","836.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L]O-Returned|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[M-REAL]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]A-Denied|[L/M]O-Refused|[M-INVI]Inv24|[M-INVI]Inv29|[L]W-Call-incomplete-files-ate-abort|[L/M]end
1683,"Application_1857096322",1,Yes,"7.00","37.00","1,134.00","0.97","0.83","0.83","36.00","1,279.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[L/M]W-Handle-leads-suspend|[L/M]W-Handle-leads-resume|[M-INVI]Inv2|[L/M]W-Handle-leads-suspend|[L/M]W-Handle-leads-resume|[M-INVI]Inv2|[L/M]W-Handle-leads-suspend|[L/M]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[M-REAL]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]A-Denied|[L/M]O-Refused|[M-INVI]Inv24|[M-INVI]Inv29|[L]W-Call-after-offers-ate-abort|[L/M]end
1684,"Application_374740928",1,Yes,"12.00","55.00","1,407.00","0.96","0.72","0.70","37.00","1,552.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1685,"Application_1626768496",1,Yes,"6.00","38.00","944.00","0.97","0.86","0.86","36.00","1,089.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1686,"Application_1109152833",1,Yes,"11.00","47.00","1,437.00","1.00","0.74","0.70","37.00","1,560.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1687,"Application_1589739639",1,Yes,"15.00","48.00","1,593.00","0.92","0.63","0.63","35.00","1,708.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L]O-Cancelled|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1688,"Application_1160294540",1,Yes,"14.00","62.00","1,547.00","0.96","0.67","0.64","36.00","1,656.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1689,"Application_437054932",1,Yes,"8.00","38.00","1,155.00","1.00","0.81","0.78","37.00","1,288.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1690,"Application_1399985158",1,Yes,"10.00","46.00","1,290.00","1.00","0.76","0.72","36.00","1,417.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]A-Concept|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1691,"Application_177083889",1,Yes,"12.00","55.00","1,474.00","0.96","0.71","0.69","36.00","1,582.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L]W-Assess-potential-fraud-schedule|[L]W-Assess-potential-fraud-start|[L]W-Assess-potential-fraud-suspend|[L]W-Validate-application-schedule|[L]W-Validate-application-start|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L]W-Validate-application-ate-abort|[L/M]end
1692,"Application_1986298579",1,Yes,"12.00","56.00","1,522.00","0.96","0.72","0.70","37.00","1,639.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L]O-Cancelled|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1693,"Application_105880505",1,Yes,"15.00","66.00","1,637.00","0.89","0.64","0.67","36.00","1,781.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[M-REAL]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]A-Denied|[L/M]O-Refused|[M-INVI]Inv24|[M-INVI]Inv29|[L]O-Refused|[L]W-Call-after-offers-ate-abort|[L/M]end
1694,"Application_1018658664",1,Yes,"14.00","44.00","1,501.00","0.96","0.67","0.64","36.00","1,625.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1695,"Application_1491527622",1,Yes,"9.00","56.00","1,243.00","0.97","0.79","0.78","36.00","1,371.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1696,"Application_2103211755",1,Yes,"8.00","25.00","1,028.00","1.00","0.82","0.79","38.00","1,164.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
