Result of replaying ffa3e937-3787-434c-bf4a-424aa7b172c4 [Reduced] [Reduced] on Log (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
1025,"196515",1,Yes,"4.00","6.00","553.00","1.00","0.86","0.84","25.00","837.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1026,"196548",1,Yes,"5.00","4.00","732.00","1.00","0.84","0.81","27.00","1,022.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
1027,"196891",1,Yes,"6.00","7.00","822.00","0.88","0.79","0.88","24.00","1,039.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[M-REAL]A-APPROVED|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1028,"174659",1,Yes,"3.00","3.00","398.00","0.92","0.89","0.96","23.00","701.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1029,"174845",1,Yes,"4.00","3.00","429.00","0.95","0.85","0.87","23.00","713.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1030,"176087",1,Yes,"4.00","4.00","492.00","0.95","0.85","0.87","23.00","787.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1031,"176182",1,Yes,"4.00","5.00","541.00","0.96","0.87","0.89","27.00","863.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
1032,"177764",1,Yes,"3.00","3.00","425.00","1.00","0.89","0.88","24.00","745.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1033,"177926",1,Yes,"2.00","2.00","276.00","0.92","0.93","1.00","23.00","600.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1034,"178134",1,Yes,"2.00","2.00","280.00","0.92","0.93","1.00","23.00","600.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1035,"178837",1,Yes,"4.00","3.00","523.00","0.92","0.86","0.92","24.00","832.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1036,"178909",1,Yes,"4.00","4.00","537.00","0.87","0.84","0.95","21.00","804.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[M-REAL]A-APPROVED|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1037,"181276",1,Yes,"4.00","3.00","469.00","0.95","0.85","0.87","23.00","759.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1038,"181664",1,Yes,"4.00","4.00","618.00","0.91","0.85","0.91","23.00","948.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1039,"182023",1,Yes,"2.00","1.00","278.00","0.92","0.93","1.00","23.00","600.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1040,"183085",1,Yes,"3.00","2.00","312.00","0.96","0.90","0.92","25.00","548.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1041,"184213",1,Yes,"5.00","5.00","667.00","0.95","0.81","0.83","23.00","950.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]W-Nabellenincompletedossiers|[L/M]end
1042,"184273",1,Yes,"2.00","2.00","280.00","0.92","0.93","1.00","23.00","600.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1043,"187115",1,Yes,"2.00","3.00","278.00","0.92","0.93","1.00","23.00","600.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
